83.27,361.48,375.64,66.9,277.39,156.1,38.56,121.13,836.08,987.56,215.85,323.97,1389,141.24,372.41,640.2,16.31,867.31,215.67,136.08,870.56,780.01,2754.1,55.3,2734.3,279.44,501.52,72.16,185.74,330.61,924.87,103.28,2178.5,1622.7,964.47,707.07,75.33,1324.4,2180.1,1187.6,98.45,74.58,66.03,149.53,43.59,41.07,126.68,35,910.2,1512.7,583.36,46.21,94.55,265.93,126.38,53.79,92.5,198.02,37.2,37.25,26.74,65.82,554.54,48.02,5.85,2209.9,147.29,35.95,60.81,499.95,514.57,29.69,1168.8,70.85,52.74,301.84,263.59,51.52,164.41,880.53,829.43
118.51,460.19,259.87,366.54,397.37,107.32,47.41,799.42,546.34,399.12,204.03,101.6,1601.1,351.63,166.47,824.97,20.06,2128.1,86.97,294.42,332.54,251.41,2895,992.76,2717.9,953.39,186.4,69.39,71.26,162.89,557.04,789.63,1900.5,1294.7,953.3,659.83,1305.9,1660.7,1081.2,400.23,1301.5,1142.2,821.85,760.17,426.67,407.58,1078.4,930.98,754.61,1286.8,316.56,665.2,668.58,365.87,910.3,1932.3,206.76,325.57,174.08,1234.1,71.2,912.84,2149.2,1197.4,1491.5,3271.9,46.13,832.38,1508.2,634.96,1430,57.3,68.77,338.44,310.4,71.39,1633.1,435.93,1686,226.42,22.09
187.78,189.62,203.22,91.06,172.65,137.72,90.9,225.79,162.7,158.92,161.42,62.99,331.49,1265.1,93.19,221.4,133.18,230.42,113.6,92.88,209.78,208.48,1012.1,219.07,886.12,384.72,247.8,168.3,28.54,323.41,821.41,104.96,739.55,2266.5,302,124.12,523.91,243.03,1922.1,2395.6,483.85,552.83,544.93,233.23,176.14,49.1,99.37,625.22,156.73,1279.3,401.08,192.9,71.65,168.17,167.04,142.13,140.95,521.89,72.96,136.65,66.9,148.23,286.71,103.53,29.41,165.04,73.52,215.22,97.57,406.05,273.03,69.69,92.42,32.32,33.82,395.21,61.34,178.55,133.53,1186.9,59.4
112.47,218.97,141.36,83.48,208.02,131.45,58.45,133.51,879.91,139.61,110.98,81.11,2754,21.56,171.57,526.69,27.29,839.45,94.73,101.14,70.38,76.09,3623.1,147.61,3380.1,49.76,171.44,172.91,14.85,158.02,115.24,46.08,316.68,426.85,803.35,85.55,78.34,974.54,402.64,264.69,94.66,62.63,72.29,113.69,38.3,42.73,57.23,78.54,149.08,467.42,99.7,49.69,60.61,510.25,278.99,119.39,162.08,499.71,42.38,89.76,64.63,78.87,258.61,88.32,20,818.02,29.95,49.05,125.13,209.63,711.99,45.58,48.39,40.93,56.58,32.05,140.82,95.71,48.1,94.13,34.36
61.49,95.68,442.58,266.54,94.7,598.44,181.72,399.95,853.62,2221.8,587.38,215.81,707.2,54.08,1946.6,1836.4,13.71,519.14,773.83,140.71,2648.4,2492.9,1768.7,211.32,1767.1,283.08,1401.7,132.05,335.85,985.38,2821.2,81.64,8777.6,1473.2,728.81,171.44,390.3,236.86,8048.2,2527.1,1400.4,1367.3,359.75,180.39,67.43,100.25,123.49,40.16,3460.3,1037.5,1850.6,175.11,83.67,56.15,83.12,98.5,16993,1014.1,27.47,80.82,32.94,44.31,527.29,74,76.12,161.52,187.99,54.76,81.69,393.05,360.98,33.62,616.85,96.71,52.85,655.18,42.98,96.67,206.15,242.73,90.03
68.05,311.09,360.69,97.48,292.78,258.93,25.93,137.31,355.69,372.82,162.14,103.52,417.47,1392.1,624.39,1045.9,237.49,499.26,156.02,57.49,675.85,617.65,2562.7,133.82,2743,581.91,517.52,61.58,53.76,339.39,1178.3,117.73,1024.5,4332.4,466.33,147.67,300.55,254.72,3694.6,904.74,251.57,332.85,233.02,441.45,104.27,330.09,176.96,1835.9,423.36,6012.8,847.09,124.73,130.26,83.79,57.89,133.46,72.2,653.35,121.51,53.07,29.28,105.98,838.49,116.37,124.71,494.94,144.51,277.6,680.56,723.15,1038.9,35.07,1444.4,125.8,97.7,395.03,175.46,74.74,136.4,1179.8,575.57
153.62,346.32,288.08,105.31,388.04,413.09,49.17,181.35,312.56,129.75,210.55,88.74,588.45,1869.8,163.42,401.18,53.27,172.8,124.84,105.3,381.59,400.52,1474,362.07,1409.1,802.03,287.46,201.51,22.44,283.26,6996.2,612.01,788.21,2246.8,1515.7,264.89,149.25,751.38,1690,2961.2,104.76,91.84,210.16,216.51,53.23,604.6,559.58,88.32,286.02,2363.7,452.05,60.97,409.79,136.18,168.24,138.58,299.07,8031.3,66.62,106.26,67.85,80.55,433.04,114.44,80.9,486.56,31.26,65.71,78.09,458.12,448.52,55.8,3585.6,79.53,78.35,497.3,58.1,110.28,204.7,8788.8,188.67
81.05,635.97,498.34,59.26,582.39,175.45,41.53,168.23,201.3,71.47,45.25,208.71,416.79,920.02,81.32,125.56,19.89,513.09,137.76,349.08,154.13,168.95,2499.9,840.45,2453.7,457.16,124.92,73.04,16.02,87.03,57.94,1431.2,1206.6,3894.5,1233.5,178.18,1129.3,336.59,435.6,164.2,2620.6,2712.9,874.85,1239.8,462.53,2003.6,2004,3696.5,328.06,3124.5,88.26,460.58,937.41,861.68,611.3,863.26,85.92,176.19,478.64,1675.7,560.36,444.48,596.67,573.81,928.28,197.91,9.15,503.35,417.62,349.01,2513.2,482.95,55.75,83.93,48.28,23.22,103.79,2768.4,428.64,70.99,21.98
90.07,471.88,679.87,78.9,516.75,126.37,65.19,122.78,714.72,121.64,135.25,160.77,1567.2,1409.2,123.83,193.62,58.9,608.91,70.56,142.55,72.27,74.76,4297.3,170.63,4305.5,75.7,141.79,175.33,12.61,151.14,129.61,1936.4,571.14,2672.8,849.53,95.79,662.23,693.56,495.57,267.07,2448.3,1661.7,473.37,241.75,144.27,778.9,1680.4,543.66,218.35,3239.6,128.26,274.56,1209.6,685.12,221.36,594.94,142.22,400.8,413.75,1183.6,172.13,460.14,242.89,444.35,492.31,445.83,29.19,115.85,547.28,174.4,945.35,137.11,55.93,21.06,33.29,41.78,62.6,1318.7,67.17,167.81,37.92
204.25,378.23,331.93,203.48,405.26,607.44,37.28,879.79,237.09,611.86,481.35,194.68,394.26,1780.3,1686.2,1388.7,366.92,1939.5,754.26,222.84,3168.7,3409.5,2033.9,119.22,2129.6,505.68,1688.5,1835.5,305.89,366.57,4217.9,1669.7,6496.6,3612,474.76,2024.3,555.03,1225.6,3145.7,1281.5,1126.1,1192.7,410.21,835.56,73.81,1156.7,2023.8,1887,2716.3,4135.3,785.86,265.16,1577.7,268.44,118.18,78.12,227.52,3611.8,59.51,171.06,30.05,239.8,426.33,67.67,36.27,159.31,119.21,522.14,350.67,588.48,109.46,32.44,40.7,43.8,45.74,561,105.61,613.86,615.88,4434,107.39
61.31,459.23,683.56,68.71,420.38,92.4,100.85,113.1,286.75,49.32,104.86,694.09,356.97,427.51,68.83,112.92,14.54,679.79,53.91,91.13,50.76,51.7,2885.7,372.56,2889.2,352.17,79.06,66.09,6.91,88.16,98.01,164.56,838.07,705.67,1557.4,141.69,2236.6,647.07,368.28,111.12,625.91,577.54,1369.9,578.51,339.67,114.16,250.11,477.62,413.32,718.76,111.13,937.33,155.86,497.03,996.78,1409.7,55.7,142.86,47.29,1517,209.22,224.84,1096.8,1165.7,878.33,553.6,23.99,729.79,286.73,208.31,2213.8,695.15,32.1,161.58,158.87,21.43,174.61,1545.8,727.37,72.96,11.26
91.35,674.27,1075.7,53.56,615.82,104.63,24.49,122.59,206.11,50.51,46.51,355.1,630.58,597.13,88.52,84.69,149.15,280.91,70.2,75.37,68.77,49.08,5466,40,5545.1,40.43,68.08,72.81,23,99.37,70.82,970.71,1001.6,1968.5,2248.9,93.78,305.02,1228.8,356.82,197.91,1823.6,1528.6,237.73,677.08,219.99,744.55,1625.2,259.59,404.58,2138.1,81.97,152.07,1087.6,369.53,936.72,389.56,43.25,164.24,124.56,828.16,869.23,1793,864.12,367.25,447.58,1288.8,45.74,108.31,550.88,88.23,603.27,623.16,32.24,92.3,74.47,29.73,69.97,425.97,1557,61.84,12.94
199.41,271.98,555.56,95.27,331.1,157.61,52.2,190.77,66.14,243.16,144.28,94.33,746.74,211.56,105.9,99.72,86.25,90.26,64.22,343.3,93.71,119.49,3270.9,165.61,2251.8,51.96,207.86,225.84,5.4,150.69,153.89,142.5,893.13,1631.7,926.23,110.79,144.89,604.73,493.18,419.27,398.91,635.48,327.26,381.21,52.77,531.11,541.14,287.18,108.87,649.59,77.81,106.14,464.44,713.05,270.25,393.65,118.63,249.14,62.82,354.38,796.68,530.02,605.14,1073.7,1093.2,1311.7,34.49,154.58,322.15,199.55,2288.3,166.92,38.72,120.63,36.45,43.92,39.48,123.86,254.46,107.89,35.43
